stock,endDate,totalRevenue,costOfRevenue,grossProfit,totalOperatingExpenses,sellingGeneralAdministrative,operatingIncome,ebit,incomeBeforeTax,incomeTaxExpense,netIncome
CTHR,2018-06-30,27908838,16157203,11751635,28616230,12458457.0,-707392,-707392,-1075922.0,-309046,-766876
CTHR,2017-12-31,27032964,14872617,12160347,27043508,12167177.0,-10544,-10544,-425868.0,27609,-453477
CTHR,2016-12-31,29168128,20201439,8966689,32787016,12582729.0,-3618888,-3618888,-3938555.0,13480,-4525761
TEN,2019-12-31,17450000000,14863000000,2587000000,16838000000,993000000.0,612000000,612000000,-201000000.0,19000000,-334000000
TEN,2018-12-31,11763000000,9897000000,1866000000,11065000000,623000000.0,698000000,698000000,174000000.0,63000000,55000000
TEN,2017-12-31,9274000000,7771000000,1503000000,8781000000,626000000.0,493000000,493000000,336000000.0,71000000,198000000
TEN,2016-12-31,8597000000,7109000000,1488000000,8059000000,585000000.0,538000000,538000000,411000000.0,-4000000,347000000
FPI,2019-12-31,53564000,8824000,44740000,27221000,10073000.0,26343000,26343000,14850000.0,0,13886000
FPI,2018-12-31,56069000,7959000,48110000,26196000,9682000.0,29873000,29873000,14040000.0,0,12254000
FPI,2017-12-31,46219000,6258000,39961000,22761000,8711000.0,23458000,23458000,9158000.0,0,7914000
FPI,2016-12-31,31001000,2379000,28622000,12848000,8470000.0,18153000,18153000,6010000.0,11000,4302000
DLR,2019-12-31,3217308000,1192761000,2024547000,2581750000,286397000.0,635558000,635558000,611216000.0,11995000,579761000
DLR,2018-12-31,3079457000,1097983000,1981474000,2451364000,236567000.0,628093000,628093000,343199000.0,2084000,331246000
DLR,2017-12-31,2483444000,894611000,1588833000,1901593000,211541000.0,581851000,581851000,264168000.0,7901000,248259000
DLR,2016-12-31,2159317000,762674000,1396643000,1618314000,162225000.0,541003000,541003000,442237000.0,10385000,426187000
SILC,2019-12-31,105240000,69146000,36094000,95027000,10806000.0,10213000,10213000,11859000.0,1623000,10236000
SILC,2018-12-31,133753000,88497000,45256000,113902000,10585000.0,19851000,19851000,17574000.0,2937000,14637000
SILC,2017-12-31,125690000,79762000,45928000,104906000,11229000.0,20784000,20784000,25582000.0,3868000,21714000
SILC,2016-12-31,100347000,61796000,38551000,84851000,10392000.0,15496000,15496000,15865000.0,2728000,13137000
BP,2019-12-31,276850000000,231168000000,45682000000,267339000000,11120000000.0,9511000000,9511000000,8154000000.0,3964000000,4026000000
BP,2018-12-31,297220000000,252169000000,45051000000,281306000000,12306000000.0,15914000000,15914000000,16723000000.0,7145000000,9383000000
BP,2017-12-31,238433000000,201258000000,37175000000,229810000000,10728000000.0,8623000000,8623000000,7180000000.0,3712000000,3389000000
BP,2016-12-31,182325000000,154656000000,27669000000,181833000000,10685000000.0,492000000,492000000,-2295000000.0,-2467000000,115000000
LDOS,2020-01-03,11094000000,9546000000,1548000000,10195000000,689000000.0,899000000,899000000,866000000.0,196000000,667000000
LDOS,2018-12-28,10194000000,8690000000,1504000000,9419000000,729000000.0,775000000,775000000,610000000.0,28000000,581000000
LDOS,2017-12-29,10170000000,8738000000,1432000000,9485000000,737000000.0,685000000,685000000,393000000.0,29000000,366000000
LDOS,2016-12-30,7043000000,6103000000,940000000,6528000000,422000000.0,515000000,515000000,318000000.0,72000000,244000000
LCII,2019-12-31,2371482000,1832280000,539202000,2173171000,310175000.0,198311000,198311000,191414000.0,44905000,146509000
LCII,2018-12-31,2475807000,1955463000,520344000,2277012000,295029000.0,198795000,198795000,192352000.0,43801000,148551000
LCII,2017-12-31,2147770000,1654656000,493114000,1930580000,254184000.0,217190000,217190000,212844000.0,79960000,132884000
LCII,2016-12-31,1678898000,1249995000,428903000,1476025000,209099000.0,202873000,202873000,199172000.0,69501000,129671000
INFN,2019-12-28,1298865000,881975000,416890000,1507589000,277774000.0,-208724000,-208724000,-383655000.0,2963000,-386618000
INFN,2018-12-29,943379000,596118000,347261000,1098386000,205195000.0,-155007000,-155007000,-214950000.0,-655000,-214295000
INFN,2017-12-30,740739000,457124000,283615000,888257000,180131000.0,-147518000,-147518000,-195936000.0,-1430000,-194506000
INFN,2016-12-31,870135000,456702000,413433000,882744000,179290000.0,-12609000,-12609000,-29181000.0,-4751000,-23927000
TAST,2019-12-29,1462765000,1251758000,211007000,1463308000,134923000.0,-543000,-543000,-44042000.0,-12123000,-31919000
TAST,2018-12-30,1179307000,969296000,210011000,1141431000,113482000.0,37876000,37876000,9947000.0,-157000,10104000
TAST,2017-12-31,1088532000,897381000,191151000,1055728000,103232000.0,32804000,32804000,7763000.0,604000,7159000
TAST,2017-01-01,943583000,761638000,181945000,903578000,94402000.0,40005000,40005000,17387000.0,-28085000,45472000
SOHO,2019-12-31,185788133,138850209,46937924,167317879,6830354.0,18470254,18470254,926088.0,-249480,1909444
SOHO,2018-12-31,177373121,130489456,46883665,157555061,6180962.0,19818060,19818060,-138808.0,469349,109936
SOHO,2017-12-31,153666693,113277368,40389325,136612913,6335926.0,17053780,17053780,1767293.0,1737804,442503
SOHO,2016-12-31,152845752,112833171,40012581,133873307,6021065.0,18972445,18972445,-467485.0,-1367634,926716
FMAO,2019-12-31,64229000,0,64229000,39562900,36898300.0,24666100,0,22634000.0,4232000,18402000
FMAO,2018-12-31,50397000,0,50397000,30756900,28462900.0,19640100,0,18176000.0,3227000,14949000
FMAO,2017-12-31,46634000,0,46634000,28021000,25946000.0,18613000,0,17903000.0,5183000,12720000
FMAO,2016-12-31,43751000,0,43751000,26524000,24436000.0,17227000,0,16320000.0,4656000,11664000
MPAA,2019-03-31,472797000,372366000,100431000,444639000,64259000.0,28158000,28158000,-7581000.0,268000,-7849000
MPAA,2018-03-31,427548000,311755000,115793000,367954000,50507000.0,59594000,59594000,35389000.0,16125000,19264000
MPAA,2017-03-31,422058000,301304000,120754000,348395000,43267000.0,73663000,73663000,56721000.0,17986000,38735000
MPAA,2016-03-31,368970000,263075000,105895000,332503000,66420000.0,36467000,36467000,22042000.0,11479000,10563000
XPO,2019-12-31,16648000000,13979000000,2669000000,15718000000,1739000000.0,930000000,930000000,569000000.0,129000000,419000000
XPO,2018-12-31,17279000000,14737000000,2542000000,16454000000,1717000000.0,825000000,825000000,566000000.0,122000000,422000000
XPO,2017-12-31,15381000000,13138000000,2243000000,14755000000,1617000000.0,626000000,626000000,261000000.0,-99000000,340000000
XPO,2016-12-31,14619000000,12503000000,2116000000,14131000000,1628000000.0,488000000,488000000,107000000.0,22000000,69000000
LII,2019-12-31,3807200000,2727400000,1079800000,3319000000,585900000.0,488200000,488200000,507900000.0,99100000,408700000
LII,2018-12-31,3883900000,2772700000,1111200000,3386000000,608200000.0,497900000,497900000,467900000.0,107600000,359000000
LII,2017-12-31,3839600000,2714400000,1125200000,3353600000,637700000.0,486000000,486000000,464000000.0,156900000,305700000
LII,2016-12-31,3641600000,2565100000,1076500000,3219800000,654300000.0,421800000,421800000,402700000.0,124100000,277800000
SCU,2019-12-31,597346000,418349000,178997000,549210000,130861000.0,48136000,48136000,13727000.0,34112000,7054000
SCU,2018-12-31,507184000,312723000,194461000,462950000,150227000.0,44234000,44234000,-36402000.0,12500000,-24284000
SCU,2017-12-31,857240000,436549000,420691000,588620000,152071000.0,268620000,268620000,471931000.0,317559000,21075000
SCU,2016-12-31,770364000,409883000,360481000,1056351000,646468000.0,-285987000,-285987000,-305101000.0,10886000,-124680000
SMED,2019-06-30,44312000,31042000,13270000,43865000,12003000.0,447000,447000,384000.0,170000,214000
SMED,2018-06-30,40141000,28739000,11402000,40718000,11168000.0,-577000,-577000,-651000.0,21000,-672000
SMED,2017-06-30,38188000,26351000,11837000,38675000,11523000.0,-487000,-487000,-1289000.0,4000,-1293000
SMED,2016-06-30,33383000,22272000,11111000,33188000,10622000.0,195000,195000,37000.0,24000,13000
GAM,2019-12-31,21265381,0,21265381,13047049,12901853.0,8218332,8218332,296876907.0,0,296876907
GAM,2018-12-31,20777507,0,20777507,12603626,12467382.0,8173881,8173881,-71704824.0,0,-71704824
GAM,2017-12-31,22355208,0,22355208,13791052,13623349.0,8564156,8564156,170734397.0,0,170734397
GAM,2016-12-31,21473727,0,21473727,13301438,13132654.0,8172289,8172289,84421509.0,0,84421509
LAUR,2019-12-31,3250326000,2251176000,999150000,2923598000,672422000.0,326728000,326728000,94617000.0,80656000,938484000
LAUR,2018-12-31,3290213000,2295595000,994618000,2996352000,700757000.0,293861000,293861000,121237000.0,131771000,370067000
LAUR,2017-12-31,3333073000,2385244000,947829000,3093473000,708229000.0,239600000,239600000,-76615000.0,-92989000,91465000
LAUR,2016-12-31,3301864000,2395994000,905870000,3011646000,615652000.0,290218000,290218000,367180000.0,34440000,371847000
HAYN,2019-09-30,490215000,424712000,65503000,475945000,47641000.0,14270000,14270000,13370000.0,3625000,9745000
HAYN,2018-09-30,435326000,379491000,55835000,435744000,52468000.0,-418000,-418000,-4054000.0,17697000,-21751000
HAYN,2017-09-30,395209000,349520000,45689000,411747000,58372000.0,-16538000,-16538000,-17217000.0,-7027000,-10190000
HAYN,2016-09-30,406359000,358779000,47580000,402161000,39684000.0,4198000,4198000,3751000.0,-1269000,5020000
LNTH,2019-12-31,347337000,172526000,174811000,295676000,103132000.0,51661000,51661000,42427000.0,10760000,31667000
LNTH,2018-12-31,343374000,168489000,174885000,278886000,93326000.0,64488000,64488000,49548000.0,9030000,40518000
LNTH,2017-12-31,331378000,169243000,162135000,279525000,92157000.0,51853000,51853000,39639000.0,-83746000,123385000
LNTH,2016-12-31,301853000,164073000,137780000,251650000,75374000.0,50203000,50203000,28294000.0,1532000,26762000
SBGI,2019-12-31,4240000000,2319000000,1921000000,3800000000,1119000000.0,440000000,440000000,9000000.0,-96000000,47000000
SBGI,2018-12-31,3055000000,1414000000,1641000000,2397000000,720000000.0,658000000,658000000,310000000.0,-36000000,341000000
SBGI,2017-12-31,2636000000,1255000000,1381000000,2156000000,626000000.0,480000000,480000000,519000000.0,-75000000,576000000
SBGI,2016-12-31,2622510000,1168217000,1454293000,2024286000,573745000.0,598224000,598224000,372890000.0,122128000,245301000
BIP,2019-12-31,6597000000,3395000000,3202000000,4888000000,279000000.0,1709000000,1709000000,928000000.0,278000000,52000000
BIP,2018-12-31,4652000000,2208000000,2444000000,3232000000,223000000.0,1420000000,1420000000,1170000000.0,364000000,192000000
BIP,2017-12-31,3535000000,1509000000,2026000000,2419000000,239000000.0,1116000000,1116000000,747000000.0,173000000,11000000
BIP,2016-12-31,2115000000,1063000000,1052000000,1676000000,166000000.0,439000000,439000000,543000000.0,15000000,285000000
ACRE,2019-12-31,76327000,0,76327000,38821000,16771000.0,37506000,0,37506000.0,515000,36991000
ACRE,2018-12-31,55282000,0,55282000,16240000,16240000.0,39042000,0,39042000.0,446000,38596000
ACRE,2017-12-31,46348000,0,46348000,14970000,14970000.0,31378000,0,30610000.0,178000,30407000
ACRE,2016-12-31,45107000,0,45107000,14426000,14426000.0,30681000,0,30681000.0,230000,40336000
ADC,2019-12-31,187478000,23511000,163967000,84780000,15566000.0,102698000,102698000,81301000.0,538000,80081000
ADC,2018-12-31,137122000,17011000,120111000,61797000,11756000.0,75325000,75325000,59314000.0,516000,58172000
ADC,2017-12-31,111517000,12467000,99050000,48556000,9428000.0,62961000,62961000,59017000.0,227000,58112000
ADC,2016-12-31,91527000,8596000,82931000,39865000,7986000.0,51662000,51662000,45950000.0,153000,45118000
WCC,2019-12-31,8358917000,6777456000,1581461000,8008204000,1168641000.0,350713000,350713000,282061000.0,59863000,223426000
WCC,2018-12-31,8176601000,6609220000,1567381000,7822283000,1150066000.0,354318000,354318000,281025000.0,55670000,227343000
WCC,2017-12-31,7679021000,6194366000,1484655000,7358182000,1099799000.0,320839000,320839000,252440000.0,89307000,163460000
WCC,2016-12-31,7336017000,5887814000,1448203000,7003968000,1049296000.0,332049000,332049000,131551000.0,30431000,101588000
EAF,2019-12-31,1790793000,750390000,1040403000,820848000,67774000.0,969945000,969945000,842827000.0,98225000,744602000
EAF,2018-12-31,1895910000,705698000,1190212000,771759000,63932000.0,1124151000,1124151000,902808000.0,48920000,854219000
EAF,2017-12-31,550771000,463054000,87717000,519016000,52506000.0,31755000,31755000,3431000.0,-10781000,7983000
EAF,2016-12-31,437963000,468202000,-30239000,527173000,56437000.0,-89210000,-89210000,-116421000.0,-7552000,-235843000
GOOGL,2019-12-31,161857000000,71896000000,89961000000,125375000000,27461000000.0,36482000000,36482000000,39625000000.0,5282000000,34343000000
GOOGL,2018-12-31,136819000000,59549000000,77270000000,104224000000,23256000000.0,32595000000,32595000000,34913000000.0,4177000000,30736000000
GOOGL,2017-12-31,110855000000,45583000000,65272000000,81941000000,19733000000.0,28914000000,28914000000,27193000000.0,14531000000,12662000000
GOOGL,2016-12-31,90272000000,35138000000,55134000000,66556000000,17470000000.0,23716000000,23716000000,24150000000.0,4672000000,19478000000
ITMR,2019-12-31,31258000,6984000,24274000,36152000,24648000.0,-4894000,-4894000,-5231000.0,37000,-5268000
ITMR,2018-12-31,24189000,5726000,18463000,27310000,17946000.0,-3121000,-3121000,-1605000.0,124000,-1729000
ITMR,2017-12-31,20701000,5002000,15699000,26549000,17418000.0,-5848000,-5848000,-5216000.0,85000,-5301000
ITMR,2016-12-31,18440000,4979000,13461000,28452000,20248000.0,-10012000,-10012000,-14272000.0,131000,-14403000
HTBK,2019-12-31,141210000,0,141210000,73818000,54080000.0,67392000,0,56312000.0,15851000,40461000
HTBK,2018-12-31,123799000,0,123799000,67276000,48495000.0,56523000,0,48655000.0,13324000,35331000
HTBK,2017-12-31,111037000,0,111037000,60067000,43279000.0,50970000,0,50299000.0,26471000,23828000
HTBK,2016-12-31,100489000,0,100489000,57639000,41235000.0,42850000,0,43969000.0,16588000,27381000
MCI,2019-12-31,28414469,0,28414469,4774592,4774592.0,23639877,23639877,39012913.0,0,39012913
MCI,2018-12-31,30435014,0,30435014,5164062,5164062.0,25270952,25270952,9586471.0,0,9586471
MCI,2017-12-31,31510571,0,31510571,4740307,4740307.0,26770264,26770264,43579118.0,0,43579118
MCI,2016-12-31,28182807,0,28182807,4426968,4426968.0,23755839,23755839,27240056.0,0,27240056
MORF,2019-12-31,16977000,53732000,-36755000,63965000,10233000.0,-46988000,-46988000,-42416000.0,912000,-43328000
MORF,2018-12-31,3358000,22631000,-19273000,27986000,5355000.0,-24628000,-24628000,-23831000.0,0,-23831000
FSTR,2019-12-31,655057000,533685000,121372000,630458000,90196000.0,24599000,24599000,17397000.0,-25171000,42568000
FSTR,2018-12-31,626969000,509810000,117159000,604587000,87679000.0,22382000,22382000,-26711000.0,4457000,-31168000
FSTR,2017-12-31,536377000,431116000,105261000,518629000,80521000.0,17748000,17748000,10051000.0,4690000,5361000
FSTR,2016-12-31,483514000,391934000,91580000,486585000,85076000.0,-3071000,-3071000,-147169000.0,-5509000,-141660000
BFIN,2019-12-31,54582000,0,54582000,38401000,34334000.0,16181000,0,15897000.0,4225000,11672000
BFIN,2018-12-31,65320000,0,65320000,39701000,35895000.0,25619000,0,26048000.0,6706000,19342000
BFIN,2017-12-31,56585000,0,56585000,37260000,32378000.0,19325000,0,16194000.0,7190000,9004000
BFIN,2016-12-31,53854000,0,53854000,39418000,34261000.0,14436000,0,12200000.0,4698000,7502000
GBX,2019-08-31,3033591000,2667105000,366486000,2880413000,207908000.0,153178000,153178000,147399000.0,41588000,71076000
GBX,2018-08-31,2519464000,2110409000,409055000,2310848000,194439000.0,208616000,208616000,204956000.0,32893000,151781000
GBX,2017-08-31,2169164000,1747865000,421299000,1918472000,166407000.0,250692000,250692000,224476000.0,64014000,116067000
GBX,2016-08-31,2679524000,2128087000,551437000,2286768000,155981000.0,392756000,392756000,397146000.0,112322000,183213000
INGR,2019-12-31,6209000000,4897000000,1312000000,5511000000,611000000.0,698000000,698000000,582000000.0,158000000,413000000
INGR,2018-12-31,6289000000,4921000000,1368000000,5518000000,607000000.0,771000000,771000000,621000000.0,167000000,443000000
INGR,2017-12-31,6244000000,4763000000,1481000000,5364000000,610000000.0,880000000,880000000,769000000.0,237000000,519000000
INGR,2016-12-31,5704000000,4303000000,1401000000,4877000000,578000000.0,827000000,827000000,742000000.0,246000000,485000000
PBT,2019-12-31,20510433,0,20510433,1089302,1089302.0,19421131,19421131,19421131.0,0,19421131
PBT,2018-12-31,32114288,0,32114288,1324828,1324828.0,30789460,30789460,30789460.0,0,30789460
PBT,2017-12-31,30572202,0,30572202,1246786,1246786.0,29325416,29325416,29325416.0,0,29325416
PBT,2016-12-31,21090551,0,21090551,1741716,1741716.0,19348835,19348835,19348835.0,0,19348835
MSC,2019-12-31,626733000,136775000,489958000,441181000,132231000.0,185552000,185552000,44031000.0,402000,33564000
MSC,2018-12-31,571213000,123809000,447404000,431151000,135935000.0,140062000,140062000,-20201000.0,544000,-21598000
MSC,2017-12-31,539814000,130247000,409567000,439719000,133788000.0,100095000,100095000,-76676000.0,-239000,-76437000
MSC,2016-12-31,424531000,166495000,258036000,479297000,138394000.0,-54766000,-54766000,-242315000.0,474000,-242789000
SQBG,2019-12-31,101576000,43871000,57705000,56771000,12900000.0,44805000,44805000,-49071000.0,-8695000,-159403000
SQBG,2018-12-31,127290000,43123000,84167000,54923000,11800000.0,72367000,72367000,-13906000.0,-1944000,-10484000
SQBG,2017-12-31,124780000,40852000,83928000,47052000,6200000.0,77728000,77728000,-330584000.0,-44423000,-185718000
SQBG,2016-12-31,155528000,68792000,86736000,78392000,9600000.0,77136000,77136000,15788000.0,9157000,-821000
AXS,2019-12-31,5173427000,4096102000,1077325000,4742530000,634831000.0,430897000,430897000,347165000.0,23692000,323473000
AXS,2018-12-31,5090406000,4331454000,758952000,4972657000,627389000.0,117749000,117749000,13535000.0,-29486000,43021000
